Comment,VideoID,
"comment no 9 : ""As always awesome lecture bt hji tym vadharo ne plz""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 10 : ""Are ચોક્કસ 😊""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 11 : ""sir CCE 2024  na pyq with chepter wise lavo--------------+----🙏🙏🙏🙏🙏🙏🙏🥺🙏🙏""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 12 : ""ચોક્કસ""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 13 : ""(૧) સંખ્યા પદ્ધતિ",https://www.youtube.com/watch?v=PKawtw_hR4M,
(૨) લ. સા. અ. અને ગુ.સા. અ.,https://www.youtube.com/watch?v=PKawtw_hR4M,
(૩) ટકાવારી અને ભાગીદારી,https://www.youtube.com/watch?v=PKawtw_hR4M,
(૪) નફો - ખોટ,https://www.youtube.com/watch?v=PKawtw_hR4M,
(૫) સાદુ અને ચક્રવૃદ્ધિ વ્યાજ,https://www.youtube.com/watch?v=PKawtw_hR4M,
(૬) ગુણોત્તર અને પ્રમાણ,https://www.youtube.com/watch?v=PKawtw_hR4M,
"(૭) સમય અને કાર્ય, વેતન અને સાંકળ નો  નિયમ",https://www.youtube.com/watch?v=PKawtw_hR4M,
"(૮) સમય, ઝડપ અને અંતર",https://www.youtube.com/watch?v=PKawtw_hR4M,
"(૯) મઘ્યક, મધ્યસ્થ અને બહુલક",https://www.youtube.com/watch?v=PKawtw_hR4M,
"(૧૦) વર્ગ - વર્ગમૂળ,ઘન - ઘનમૂળ, ઘાત અને ઘાતાંક",https://www.youtube.com/watch?v=PKawtw_hR4M,
"~~~> સાહેબ, આટલા ટોપિક તો આ સિરીઝ માં કવર થઈ જાય છે...✍️🫶""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 14 : ""Ha bhaiii""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 15 : ""Sir bouj mast bhanavo  6o saririte samjay 6 sir  thank you khubkhub abhar aatli  Mehnat badal amara mate karva badal aabhar tamaro thank you so much""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 16 : ""😊🙏""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 17 : ""Sir khuba jjj saras karavo chooo thanks so much 😊😊""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 18 : ""😊🙏""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 19 : ""Nice 👍👍""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 20 : ""(૧) ૧૪ માર્ચ : આંતરરાષ્ટ્રીય ગણિત દિવસ & (π) પાઇ દિવસ",https://www.youtube.com/watch?v=PKawtw_hR4M,
(૨) ૧૫ માર્ચ :  વિશ્વ ગ્રાહક અધિકાર દિવસ,https://www.youtube.com/watch?v=PKawtw_hR4M,
(૩) ૧૬ માર્ચ :  રાષ્ટ્રીય રસીકરણ દિવસ,https://www.youtube.com/watch?v=PKawtw_hR4M,
(૪) ૨૪ ડિસે. : રાષ્ટ્રીય ગ્રાહક દિવસ,https://www.youtube.com/watch?v=PKawtw_hR4M,
"(૫) ૧૦ ડિસે. : માનવ અધિકાર દિવસ""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 21 : ""Very nice lecture""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 22 : ""Khub srs 🎉🎉🎉""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 23 : ""Ghanu badhu shikhva malyu""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 24 : ""😊🙏""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 25 : ""Aajnu live lecture Bahu j saras hatu""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 26 : ""Aabhar 🙋🏻‍♀️""",https://www.youtube.com/watch?v=PKawtw_hR4M,
"comment no 1 : ""Nice clarification karavo sir""",https://www.youtube.com/watch?v=WMtEgsgx7t8,
"comment no 2 : ""❤🎉""",https://www.youtube.com/watch?v=WMtEgsgx7t8,
"comment no 1 : ""Tq sir🙏❤""",https://www.youtube.com/watch?v=Er7JAe1XkC8,
"comment no 2 : ""TQ sir""",https://www.youtube.com/watch?v=Er7JAe1XkC8,
"comment no 3 : ""Good morning sir 🌄""",https://www.youtube.com/watch?v=Er7JAe1XkC8,
"comment no 1 : ""વિગત""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 2 : ""Prakash sir a bau nani umare khub pragti kri 😊😊 weldone sir❤❤""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 3 : ""❤""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 4 : ""English na lecture lavo""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 5 : ""Ok""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 6 : ""A""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 7 : ""A""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 8 : ""C""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 9 : ""🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 10 : ""જીગર સર મજા આવે છે ભણાવની તમારી પાસે""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 11 : ""Sir bija lecturer pls lavjo""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 12 : ""Jordar sir moje moj ho""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 13 : ""Jakasss,jordar, jigarsir ❤""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 14 : ""Gyan live app ma me sir me tmara class ma aavel chu tamne bhuj miss kariye chiye sir mast rite tame bnavo cho sir thank you so much""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 15 : ""Ok""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 16 : ""Good sir""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 17 : ""A""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 18 : ""Mare bech lidhu htu a bandh thy gy se sir otopay bandh karyy to""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 19 : ""Ha""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 20 : ""B""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 21 : ""Fantastic lecture""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 22 : ""D""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 23 : ""A""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 24 : ""d""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 25 : ""c""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 26 : ""A""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 27 : ""C""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 28 : ""c""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 29 : ""ખાંડુ = તલવાર ખાંડું= ખાડવું  ખાડું= ભેસનું ટોળું""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 30 : ""C""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 31 : ""☺️""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 32 : ""Aa""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 33 : ""❤❤❤""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 34 : ""Sir tmaro bijo lecture kyare aavse please reply me sir""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 35 : ""Sir baka ciki""",https://www.youtube.com/live/uP0I1lF_iaU?si=i9dVNn82OdeSyuKi,
"comment no 1 : ""નૌટંકી નૃત્ય ઉત્તરપ્રદેશનુ""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 2 : ""Thank you sir 🙏 jordar lecture""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 3 : ""Thakor sir is best contain all over topics ❤️😇""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 4 : ""Thank you so much sir 😊😊🙏🙏☺️😊""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 5 : ""Jai hind""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 6 : ""Jay bharat jay hind""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 7 : ""Jay hind ❤""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 8 : ""Jay hind""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 9 : ""Jay maa mogal 🙏""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 10 : ""Thanks sir""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 11 : ""Hii Thakor sir LCA bhavnagar muki didhu ke""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 12 : ""👌👌""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 13 : ""Ha Thakor saheb ha 🙏""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 14 : ""Thakor Sir ખૂબ ખૂબ આભાર 👍🙏🙏🙏""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 15 : ""I am a  big fan of you and your work..  nice ..i really appreciate That.. Thakor sir ❤😍👌🙌🥳🥳🥳""",https://www.youtube.com/live/jZXx80W1S-I?si=00LnQ5CzY8GmifiV,
"comment no 1 : ""14 ma naki ni kari sakay""",https://www.youtube.com/live/Qg88n96Cuoo?si=zo0ewXKkGF3Hhtje,
"comment no 2 : ""🙏🙏""",https://www.youtube.com/live/Qg88n96Cuoo?si=zo0ewXKkGF3Hhtje,
"comment no 3 : ""Saras study karavo 60""",https://www.youtube.com/live/Qg88n96Cuoo?si=zo0ewXKkGF3Hhtje,
"comment no 4 : ""Sir application vishe mahiti joi chhe but 2 mathi ak pn number nthi lagto.pls ans. aapjo..😢""",https://www.youtube.com/live/Qg88n96Cuoo?si=zo0ewXKkGF3Hhtje,
"comment no 5 : ""ચાલુ રાખજો સિરીઝ Sir મજા આવી ગઈ""",https://www.youtube.com/live/Qg88n96Cuoo?si=zo0ewXKkGF3Hhtje,
"comment no 6 : ""❤❤❤""",https://www.youtube.com/live/Qg88n96Cuoo?si=zo0ewXKkGF3Hhtje,
"comment no 7 : ""ખૂબ જ મજા આવી રિઝાનીંગ માં ❤❤❤""",https://www.youtube.com/live/Qg88n96Cuoo?si=zo0ewXKkGF3Hhtje,
"comment no 1 : ""Haryana""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 2 : ""A""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 3 : ""ભુક્કા ભુક્કા 👍""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 4 : ""ઠાકોર સાહેબ આગ્ pade che 👌👌👌😄""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 5 : ""Ek dm",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"saras""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 6 : ""Live lecture jovano time adjust nnthi thto atle recording lecture jovu chhu  chalu j rakhjo lecture sir plz plz...""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 7 : ""એપમા 4વાગે ગણિત રિઝનિંગનો લેકચર લાઈવ હોય એટલે તમારો લાઈવ નથી જોવાતો ....""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 8 : ""જોરદાર લેકચર 🎉""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 9 : ""❤❤❤""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 10 : ""એક નંબર લેક્ચર સર ❤❤❤""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 11 : ""Sir tme je rite topic bhanavo cho badhuj yaad rahi jay che""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 12 : ""Sir Jordar lecture jovani Maja aavi gai""",https://www.youtube.com/live/ZWV0f9Yq7io?si=jwvlAvoMcLtrcMSX,
"comment no 1 : ""8""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 2 : ""12""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 3 : ""C""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 4 : ""B""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 5 : ""ha""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 6 : ""Best lecture sir daily avjo 😊""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 7 : ""Khub khub aabhar sir tamro shrsh shmjay che thenk you sir""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 8 : ""17,18""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 9 : ""Mast lecture Sir""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 10 : ""🙏🙏🙏🙏🙏""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 11 : ""28 march 1956 WEDNESDAY AAVE SIR""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 12 : ""1956 નથી 28 માર્ચ 1656 છે...""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 13 : ""Sir tmari samjavani rit bahu saras che""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 14 : ""❤""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 15 : ""Thank you sir""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 16 : ""Please sir come regular""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 17 : ""Maru name leyo sir""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 18 : ""Maru name leyo sir""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 19 : ""Maru name leyo sir""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 20 : ""Na na na""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 21 : ""T̤h̤a̤n̤k̤ y̤o̤ṳ s̤i̤r̤,̤  M̤a̤s̤t̤ L̤e̤c̤t̤ṳr̤e̤ r̤h̤y̤o̤ j̤a̤y̤e̤s̤h̤ s̤i̤r̤ j̤o̤r̤d̤a̤r̤ 🎉🎉""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 22 : ""Na""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 23 : ""😢😢😢😢""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 24 : ""Na nethi dekata sir""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 25 : ""Jordar lekachar hato ....",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"Bava ja maja aavigay ❤❤""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 26 : ""Kam se""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 27 : ""Aabhar 🙋🏻‍♀️""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 28 : ""જોરદાર લેક્ચર હતો...બવ જ મજા આવી❤""",https://www.youtube.com/live/WljMs8mDgF8?si=ZFZLJxfjEEmP-CBs,
"comment no 1 : ""A̤p̤p̤ m̤a̤ 4)̤  નર્મદા ,",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"7)મૌખિક વારસો ,  19)સાંસ્કૃતિક વારસો  , રાઈટ કરેલા છે""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"comment no 2 : ""K̤h̤ṳb̤ s̤r̤s̤ 🎉🎉🎉""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"comment no 3 : ""Jay shree krishna""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"comment no 4 : ""Jay Shree Krishna""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"comment no 5 : ""Mast ❤❤❤""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"comment no 6 : ""Tnq dost""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"comment no 7 : ""Jay Shri Ram sar""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
"comment no 8 : ""Jay Shree ram 🙏🏻""",https://www.youtube.com/live/IhAReHkI6Zk?si=5e-rmynpa1n36BgC,
